window_id,race_id,attacker_driver,target_driver_fixed,decision_lap,decision_session_time_sec,endpoint_lap,proposed_split,outcome_status
a232c89793ddceb47473,2018:Abu Dhabi Grand Prix:Race,LEC,SAI,38,6213.067,39,development_train,PROXY_NEGATIVE
e4a03cabbc0c20514a6e,2018:Abu Dhabi Grand Prix:Race,LEC,SAI,40,6423.249,41,development_train,PROXY_NEGATIVE
8ff2aa11b388932fee99,2018:Abu Dhabi Grand Prix:Race,LEC,SAI,50,7465.338,51,development_train,PROXY_NEGATIVE
92693032cec6f89700e2,2018:Abu Dhabi Grand Prix:Race,MAG,STR,2,2178.387,3,development_train,PROXY_NEGATIVE
ead41e70a7ca2dc8e886,2018:Abu Dhabi Grand Prix:Race,MAG,ALO,6,2755.619,7,development_train,PROXY_NEGATIVE
ca9d7dd470c1cd58a8da,2018:Abu Dhabi Grand Prix:Race,MAG,ALO,9,3129.624,10,development_train,PROXY_NEGATIVE
a262b511030bbabc2acc,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,10,3237.3,11,development_train,PROXY_NEGATIVE
781ceeabb28acbece77b,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,11,3344.884,12,development_train,PROXY_NEGATIVE
d9aa988f66e241a5f7dd,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,12,3452.733,13,development_train,PROXY_NEGATIVE
12e73881a04b15703758,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,13,3560.336,14,development_train,PROXY_NEGATIVE
d95f1bf1666102de3c15,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,14,3667.895,15,development_train,PROXY_NEGATIVE
7e24af6763b1261a76b3,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,15,3775.693,16,development_train,PROXY_NEGATIVE
94131555df3ed3180d2f,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,16,3883.387,17,development_train,PROXY_NEGATIVE
1aad510fdcb762dcfc09,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,17,3991.108,18,development_train,PROXY_NEGATIVE
3ec86d1acc5b5a10edd5,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,18,4099.125,19,development_train,PROXY_NEGATIVE
598e896aae7dacf8fd59,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,19,4206.887,20,development_train,PROXY_NEGATIVE
48b6dd517cfb9a4adc45,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,20,4314.622,21,development_train,PROXY_NEGATIVE
62ea30cf4ebe35cbc40d,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,21,4422.0,22,development_train,PROXY_NEGATIVE
75791053b4951ac66a3c,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,22,4529.035,23,development_train,PROXY_NEGATIVE
141cbd5e106582602782,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,23,4636.046,24,development_train,PROXY_NEGATIVE
e7c160968098010b50ff,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,24,4742.464,25,development_train,PROXY_NEGATIVE
ef771bdd37777935c0f1,2018:Abu Dhabi Grand Prix:Race,MAG,LEC,25,4849.745,26,development_train,PROXY_NEGATIVE
0e83cbcdb07150777bcd,2018:Abu Dhabi Grand Prix:Race,MAG,ALO,26,4957.354,27,development_train,PROXY_NEGATIVE
3bfae981a6d2b3a469a9,2018:Abu Dhabi Grand Prix:Race,MAG,PER,28,5172.355,29,development_train,PROXY_NEGATIVE
84fcd280c6284611380d,2018:Abu Dhabi Grand Prix:Race,MAG,PER,29,5277.751,30,development_train,PROXY_NEGATIVE
ea0e3f46b7e1c6fd74b2,2018:Abu Dhabi Grand Prix:Race,MAG,PER,30,5382.883,31,development_train,PROXY_NEGATIVE
32870fe1ed34a000c933,2018:Abu Dhabi Grand Prix:Race,MAG,PER,31,5487.597,32,development_train,PROXY_NEGATIVE
7490f133e488e018cce4,2018:Abu Dhabi Grand Prix:Race,MAG,PER,32,5592.562,33,development_train,PROXY_NEGATIVE
55c23c0dd540a7f94012,2018:Abu Dhabi Grand Prix:Race,MAG,PER,34,5802.519,35,development_train,PROXY_NEGATIVE
111c5d0860a295d8085a,2018:Abu Dhabi Grand Prix:Race,MAG,PER,38,6222.305,39,development_train,PROXY_NEGATIVE
c7fb68d0b462e1baeb3f,2018:Abu Dhabi Grand Prix:Race,MAG,PER,40,6432.332,41,development_train,PROXY_NEGATIVE
fae3d6f067954493b450,2018:Abu Dhabi Grand Prix:Race,MAG,GRO,50,7503.224,51,development_train,PROXY_NEGATIVE
a743a92133397a22ebb5,2018:Abu Dhabi Grand Prix:Race,OCO,GRO,2,2165.117,3,development_train,PROXY_NEGATIVE
53399752fcbe39f2ab12,2018:Abu Dhabi Grand Prix:Race,OCO,VER,6,2750.675,7,development_train,PROXY_NEGATIVE
0bb7601d6ea80cb4430c,2018:Abu Dhabi Grand Prix:Race,OCO,HAM,9,3124.657,10,development_train,PROXY_NEGATIVE
996dfd7e9f0f3c3d970d,2018:Abu Dhabi Grand Prix:Race,OCO,HAM,10,3230.576,11,development_train,PROXY_NEGATIVE
7c8803adb86fd24a4efb,2018:Abu Dhabi Grand Prix:Race,OCO,HAM,11,3336.95,12,development_train,PROXY_NEGATIVE
4c9e14ab4cb3afdd35b2,2018:Abu Dhabi Grand Prix:Race,OCO,HAM,12,3443.495,13,development_train,PROXY_NEGATIVE
d1fcc1065a33d31752bd,2018:Abu Dhabi Grand Prix:Race,OCO,HAM,13,3550.585,14,development_train,PROXY_NEGATIVE
c5c86994ece0f5ff6409,2018:Abu Dhabi Grand Prix:Race,OCO,HAM,14,3658.024,15,development_train,PROXY_NEGATIVE
7b2b411f2426e9419d63,2018:Abu Dhabi Grand Prix:Race,OCO,HAM,15,3765.483,16,development_train,PROXY_NEGATIVE
ba0e7b46593024161e2c,2018:Abu Dhabi Grand Prix:Race,OCO,PER,16,3874.193,17,development_train,PROXY_NEGATIVE
26bee24a4a671f2764f9,2018:Abu Dhabi Grand Prix:Race,OCO,PER,17,3982.87,18,development_train,PROXY_NEGATIVE
51341205a1f83841cb94,2018:Abu Dhabi Grand Prix:Race,OCO,HAR,19,4214.916,20,development_train,PROXY_NEGATIVE
289a3d4142d64e2375b7,2018:Abu Dhabi Grand Prix:Race,OCO,HAR,20,4324.682,21,development_train,PROXY_NEGATIVE
b63f9bcec25acec350b8,2018:Abu Dhabi Grand Prix:Race,OCO,HAR,21,4430.101,22,development_train,PROXY_POSITIVE
f1f5dd6a13e1248f4437,2018:Abu Dhabi Grand Prix:Race,OCO,SIR,22,4536.709,23,development_train,PROXY_POSITIVE
b0cdf92b886e97088a77,2018:Abu Dhabi Grand Prix:Race,OCO,GRO,23,4643.328,24,development_train,PROXY_NEGATIVE
5612f1392804806add62,2018:Abu Dhabi Grand Prix:Race,OCO,GRO,24,4750.227,25,development_train,PROXY_NEGATIVE
3037838bd7b58eb9cf63,2018:Abu Dhabi Grand Prix:Race,OCO,GRO,25,4856.791,26,development_train,PROXY_NEGATIVE
35925c284374f8f79350,2018:Abu Dhabi Grand Prix:Race,OCO,GRO,26,4963.24,27,development_train,PROXY_NEGATIVE
7e9fb07aeaa478e13e7e,2018:Abu Dhabi Grand Prix:Race,OCO,GRO,27,5070.263,28,development_train,PROXY_NEGATIVE
d6f2e17e9bb3e4fd8623,2018:Abu Dhabi Grand Prix:Race,OCO,GRO,28,5178.249,29,development_train,PROXY_NEGATIVE
d544ae8ed7b8d896ad59,2018:Abu Dhabi Grand Prix:Race,OCO,GRO,29,5284.806,30,development_train,PROXY_POSITIVE
ebe94594cdafb5247fa7,2018:Abu Dhabi Grand Prix:Race,OCO,VAN,30,5390.987,31,development_train,PROXY_POSITIVE
527f4372acb558d06907,2018:Abu Dhabi Grand Prix:Race,OCO,STR,31,5497.924,32,development_train,PROXY_NEGATIVE
81ab423cdb0902b8eef7,2018:Abu Dhabi Grand Prix:Race,OCO,STR,32,5604.667,33,development_train,PROXY_NEGATIVE
63df1aa247c60f5954bb,2018:Abu Dhabi Grand Prix:Race,OCO,STR,34,5813.809,35,development_train,PROXY_NEGATIVE
099a5cd4db428686c730,2018:Abu Dhabi Grand Prix:Race,OCO,MAG,38,6232.48,39,development_train,PROXY_NEGATIVE
b40b7cf01ff6c07dba80,2018:Abu Dhabi Grand Prix:Race,OCO,MAG,40,6440.879,41,development_train,PROXY_NEGATIVE
7849daa8fe75822109c0,2018:Abu Dhabi Grand Prix:Race,PER,VER,2,2168.644,3,development_train,PROXY_NEGATIVE
edb01e844248cf9acf76,2018:Abu Dhabi Grand Prix:Race,PER,OCO,6,2751.912,7,development_train,PROXY_NEGATIVE
1d6449d79d0c1e9ef89e,2018:Abu Dhabi Grand Prix:Race,PER,OCO,9,3125.541,10,development_train,PROXY_NEGATIVE
64d8b8633800683c949b,2018:Abu Dhabi Grand Prix:Race,PER,OCO,10,3231.62,11,development_train,PROXY_NEGATIVE
fec78e8440a958b708b7,2018:Abu Dhabi Grand Prix:Race,PER,OCO,11,3338.505,12,development_train,PROXY_NEGATIVE
232eb456bd98e862e228,2018:Abu Dhabi Grand Prix:Race,PER,OCO,12,3445.178,13,development_train,PROXY_NEGATIVE
ee8023be49602921943e,2018:Abu Dhabi Grand Prix:Race,PER,OCO,13,3552.082,14,development_train,PROXY_NEGATIVE
295118891fbfb64e2b2b,2018:Abu Dhabi Grand Prix:Race,PER,OCO,14,3659.321,15,development_train,PROXY_NEGATIVE
7ea9510fdcea3a8d12a6,2018:Abu Dhabi Grand Prix:Race,PER,OCO,15,3766.663,16,development_train,PROXY_POSITIVE
24f04d114995dec8e0b4,2018:Abu Dhabi Grand Prix:Race,PER,VET,16,3874.193,17,development_train,PROXY_NEGATIVE
2bb75ae867bd4a3e7e2a,2018:Abu Dhabi Grand Prix:Race,PER,VET,17,3981.621,18,development_train,PROXY_NEGATIVE
8670a9f18df4fd40bf66,2018:Abu Dhabi Grand Prix:Race,PER,VER,18,4088.183,19,development_train,PROXY_NEGATIVE
7c2d2b84b492cee80f53,2018:Abu Dhabi Grand Prix:Race,PER,VER,19,4194.458,20,development_train,PROXY_NEGATIVE
833fe3410312f60936b0,2018:Abu Dhabi Grand Prix:Race,PER,VER,20,4300.498,21,development_train,PROXY_NEGATIVE
046445c541634c49f4ed,2018:Abu Dhabi Grand Prix:Race,PER,VER,21,4406.563,22,development_train,PROXY_NEGATIVE
e905f09d694a569e7136,2018:Abu Dhabi Grand Prix:Race,PER,VER,22,4512.751,23,development_train,PROXY_NEGATIVE
b0e067e19d0118d8507d,2018:Abu Dhabi Grand Prix:Race,PER,VER,23,4618.604,24,development_train,PROXY_NEGATIVE
f8cab55027b83a6fea7b,2018:Abu Dhabi Grand Prix:Race,PER,VER,24,4724.596,25,development_train,PROXY_NEGATIVE
a7f3c7f6c715d465256a,2018:Abu Dhabi Grand Prix:Race,PER,VER,25,4830.834,26,development_train,PROXY_NEGATIVE
fac4a1ced79b73e9a874,2018:Abu Dhabi Grand Prix:Race,PER,LEC,27,5061.14,28,development_train,PROXY_NEGATIVE
3528d5ee1bf72a24edf3,2018:Abu Dhabi Grand Prix:Race,PER,LEC,28,5170.365,29,development_train,PROXY_NEGATIVE
ee42c14f1116f45e0f41,2018:Abu Dhabi Grand Prix:Race,PER,LEC,29,5274.276,30,development_train,PROXY_NEGATIVE
f8262be41d39a5729702,2018:Abu Dhabi Grand Prix:Race,PER,LEC,30,5378.63,31,development_train,PROXY_NEGATIVE
f22f6207ae37f00a2bb8,2018:Abu Dhabi Grand Prix:Race,PER,LEC,31,5483.297,32,development_train,PROXY_NEGATIVE
331b1b0b7f7a187b9c39,2018:Abu Dhabi Grand Prix:Race,PER,LEC,32,5588.39,33,development_train,PROXY_NEGATIVE
38a3bc5829e5687f8800,2018:Abu Dhabi Grand Prix:Race,PER,LEC,34,5797.468,35,development_train,PROXY_NEGATIVE
b3fb7ee90fc44f54611e,2018:Abu Dhabi Grand Prix:Race,PER,LEC,38,6216.057,39,development_train,PROXY_NEGATIVE
127d77c6347a115fb2be,2018:Abu Dhabi Grand Prix:Race,PER,LEC,40,6425.74,41,development_train,PROXY_NEGATIVE
c1223c12a9cf70563da3,2018:Abu Dhabi Grand Prix:Race,PER,LEC,50,7467.323,51,development_train,PROXY_NEGATIVE
1fa829d6e56fd2f0c9b2,2018:Abu Dhabi Grand Prix:Race,RAI,VET,2,2159.401,3,development_train,PROXY_NEGATIVE
8183294085a68efc810b,2018:Abu Dhabi Grand Prix:Race,RAI,SAI,6,2752.684,7,development_train,PROXY_NEGATIVE
6eaf1ee84d7349de1756,2018:Abu Dhabi Grand Prix:Race,RIC,LEC,2,2163.466,3,development_train,PROXY_NEGATIVE
c57ecc4cb95b461aa492,2018:Abu Dhabi Grand Prix:Race,RIC,LEC,6,2748.019,7,development_train,PROXY_NEGATIVE
165d13355870524d0e77,2018:Abu Dhabi Grand Prix:Race,RIC,VET,9,3119.941,10,development_train,PROXY_NEGATIVE
a16bf016e2d86721ff49,2018:Abu Dhabi Grand Prix:Race,RIC,VET,10,3223.802,11,development_train,PROXY_NEGATIVE
a58c4e2d889e52f8dab7,2018:Abu Dhabi Grand Prix:Race,RIC,VET,11,3328.395,12,development_train,PROXY_NEGATIVE
f529e7689dd5164ec4e1,2018:Abu Dhabi Grand Prix:Race,RIC,VET,12,3433.065,13,development_train,PROXY_NEGATIVE
e47639e9fb278632069f,2018:Abu Dhabi Grand Prix:Race,RIC,VET,13,3537.667,14,development_train,PROXY_NEGATIVE
388a5602297c4b207700,2018:Abu Dhabi Grand Prix:Race,RIC,VET,14,3642.784,15,development_train,PROXY_POSITIVE
3ea37a3c5aa178bebf2b,2018:Abu Dhabi Grand Prix:Race,RIC,BOT,15,3747.578,16,development_train,PROXY_NEGATIVE
164a36d8fb5d3f4c125a,2018:Abu Dhabi Grand Prix:Race,RIC,VER,34,5742.094,35,development_train,PROXY_NEGATIVE
57fd4b07998926a91053,2018:Abu Dhabi Grand Prix:Race,RIC,BOT,38,6159.372,39,development_train,PROXY_POSITIVE
7ab3693b51238197dd92,2018:Abu Dhabi Grand Prix:Race,RIC,VER,40,6367.168,41,development_train,PROXY_NEGATIVE
e2e05689567d9899a1fd,2018:Abu Dhabi Grand Prix:Race,RIC,VER,50,7394.21,51,development_train,PROXY_NEGATIVE
bde5dca80d336f9572f7,2018:Abu Dhabi Grand Prix:Race,SAI,PER,2,2169.709,3,development_train,PROXY_NEGATIVE
63155624d0d621824313,2018:Abu Dhabi Grand Prix:Race,SAI,PER,6,2752.684,7,development_train,PROXY_NEGATIVE
e99890d2abcfcaae59ef,2018:Abu Dhabi Grand Prix:Race,SAI,ERI,9,3127.167,10,development_train,PROXY_NEGATIVE
e87d351b4afea7659c67,2018:Abu Dhabi Grand Prix:Race,SAI,ERI,10,3233.334,11,development_train,PROXY_NEGATIVE
81215050504c072661c7,2018:Abu Dhabi Grand Prix:Race,SAI,ERI,11,3340.352,12,development_train,PROXY_NEGATIVE
462315ac5f15b1c09cd8,2018:Abu Dhabi Grand Prix:Race,SAI,ERI,12,3447.23,13,development_train,PROXY_NEGATIVE
42ba22f54be1813d3162,2018:Abu Dhabi Grand Prix:Race,SAI,ERI,13,3554.256,14,development_train,PROXY_POSITIVE
f3425c5d07f0a362ba9b,2018:Abu Dhabi Grand Prix:Race,SAI,PER,14,3662.009,15,development_train,PROXY_NEGATIVE
1216409a8e418e590a54,2018:Abu Dhabi Grand Prix:Race,SAI,PER,15,3769.196,16,development_train,PROXY_NEGATIVE
a09ea32f6dedbec856d3,2018:Abu Dhabi Grand Prix:Race,SAI,OCO,16,3876.564,17,development_train,PROXY_NEGATIVE
9deecc4ff3d5a12d8dcd,2018:Abu Dhabi Grand Prix:Race,SAI,OCO,17,3983.686,18,development_train,PROXY_POSITIVE
e1fc33c134c875acd4fe,2018:Abu Dhabi Grand Prix:Race,SAI,PER,18,4092.06,19,development_train,PROXY_NEGATIVE
cab63831eb67e7e90313,2018:Abu Dhabi Grand Prix:Race,SAI,PER,19,4198.729,20,development_train,PROXY_NEGATIVE
9d9ce2c8ce7ad7f63fb7,2018:Abu Dhabi Grand Prix:Race,SAI,PER,20,4304.463,21,development_train,PROXY_NEGATIVE
db42227afd4a7e02a547,2018:Abu Dhabi Grand Prix:Race,SAI,PER,21,4410.391,22,development_train,PROXY_NEGATIVE
597b0592a99ef855a2e1,2018:Abu Dhabi Grand Prix:Race,SAI,PER,22,4516.11,23,development_train,PROXY_NEGATIVE
05c7cdc58921f9238ddc,2018:Abu Dhabi Grand Prix:Race,SAI,PER,23,4621.444,24,development_train,PROXY_NEGATIVE
7c69c499bddde0cb07df,2018:Abu Dhabi Grand Prix:Race,SAI,PER,24,4726.629,25,development_train,PROXY_NEGATIVE
cec69026d1341b150a95,2018:Abu Dhabi Grand Prix:Race,SAI,PER,25,4832.359,26,development_train,PROXY_POSITIVE
2ce9f0749c0241607812,2018:Abu Dhabi Grand Prix:Race,SAI,VER,26,4938.485,27,development_train,PROXY_NEGATIVE
ff80d84abd29550ff956,2018:Abu Dhabi Grand Prix:Race,SAI,VER,27,5044.836,28,development_train,PROXY_NEGATIVE
c7d7547f242390c72740,2018:Abu Dhabi Grand Prix:Race,SAI,VER,28,5150.529,29,development_train,PROXY_NEGATIVE
be0672f7e886aa554546,2018:Abu Dhabi Grand Prix:Race,SAI,VER,29,5254.653,30,development_train,PROXY_NEGATIVE
9bb89ecf3f47188f04e9,2018:Abu Dhabi Grand Prix:Race,SAI,VER,30,5358.598,31,development_train,PROXY_NEGATIVE
cfd173f27ba96c42e4f8,2018:Abu Dhabi Grand Prix:Race,SAI,VER,31,5462.266,32,development_train,PROXY_NEGATIVE
a8f5be00fe6aad325cdb,2018:Abu Dhabi Grand Prix:Race,SAI,VER,32,5566.084,33,development_train,PROXY_NEGATIVE
1d415303e4ff629bdbb2,2018:Abu Dhabi Grand Prix:Race,SAI,RIC,34,5773.384,35,development_train,PROXY_NEGATIVE
db1523b3a2a787512379,2018:Abu Dhabi Grand Prix:Race,SAI,RIC,38,6191.408,39,development_train,PROXY_NEGATIVE
e8b4f58a313ee2cf7e6c,2018:Abu Dhabi Grand Prix:Race,SAI,BOT,50,7452.614,51,development_train,PROXY_NEGATIVE
61197ff28e591c3f44d1,2018:Abu Dhabi Grand Prix:Race,SIR,VAN,2,2181.01,3,development_train,PROXY_NEGATIVE
81507592e608f85fc92b,2018:Abu Dhabi Grand Prix:Race,SIR,VAN,6,2757.757,7,development_train,PROXY_NEGATIVE
e9073e6a33f3c39dd546,2018:Abu Dhabi Grand Prix:Race,SIR,VAN,9,3133.316,10,development_train,PROXY_NEGATIVE
3c1741890e5d4bf37398,2018:Abu Dhabi Grand Prix:Race,SIR,VAN,10,3240.998,11,development_train,PROXY_NEGATIVE
a9ab4813d0d9137feb31,2018:Abu Dhabi Grand Prix:Race,SIR,GRO,11,3349.626,12,development_train,PROXY_NEGATIVE
c9441ac1cd4914ffb7c4,2018:Abu Dhabi Grand Prix:Race,SIR,GRO,12,3458.203,13,development_train,PROXY_NEGATIVE
944dddf260bfc6bab966,2018:Abu Dhabi Grand Prix:Race,SIR,GRO,13,3566.702,14,development_train,PROXY_NEGATIVE
5b3038c107d820d4a9db,2018:Abu Dhabi Grand Prix:Race,SIR,GRO,14,3675.015,15,development_train,PROXY_NEGATIVE
832f19a9187c49337ed6,2018:Abu Dhabi Grand Prix:Race,SIR,GRO,15,3782.538,16,development_train,PROXY_NEGATIVE
a9e543bf3eb44399e6a6,2018:Abu Dhabi Grand Prix:Race,SIR,GRO,16,3890.437,17,development_train,PROXY_NEGATIVE
52f3040567254efc16cf,2018:Abu Dhabi Grand Prix:Race,SIR,GRO,17,3998.638,18,development_train,PROXY_NEGATIVE
0ea5c355c904110a22b7,2018:Abu Dhabi Grand Prix:Race,SIR,GRO,18,4106.269,19,development_train,PROXY_NEGATIVE
8df8ab0533a1b1013d0d,2018:Abu Dhabi Grand Prix:Race,SIR,GRO,19,4213.55,20,development_train,PROXY_NEGATIVE
1c198ae7ea716925c8b9,2018:Abu Dhabi Grand Prix:Race,SIR,GRO,20,4320.849,21,development_train,PROXY_NEGATIVE
34a688ca4b9da2c4ca2e,2018:Abu Dhabi Grand Prix:Race,SIR,GRO,21,4427.819,22,development_train,PROXY_NEGATIVE
0ffdc87c2b41b8d01e2e,2018:Abu Dhabi Grand Prix:Race,SIR,GRO,22,4535.224,23,development_train,PROXY_NEGATIVE
3055f010f0cbafea9e23,2018:Abu Dhabi Grand Prix:Race,SIR,OCO,23,4643.328,24,development_train,PROXY_NEGATIVE
2cf89b65a748becf9987,2018:Abu Dhabi Grand Prix:Race,SIR,OCO,24,4751.615,25,development_train,PROXY_NEGATIVE
1cdae0c860c83d8f9ee8,2018:Abu Dhabi Grand Prix:Race,SIR,HAR,25,4860.196,26,development_train,PROXY_NEGATIVE
8b5b9facf9e08762710c,2018:Abu Dhabi Grand Prix:Race,SIR,HAR,26,4968.95,27,development_train,PROXY_NEGATIVE
c885935f95458c08ab7d,2018:Abu Dhabi Grand Prix:Race,SIR,HAR,27,5076.413,28,development_train,PROXY_NEGATIVE
24dab2203306ff076587,2018:Abu Dhabi Grand Prix:Race,SIR,HAR,28,5183.536,29,development_train,PROXY_NEGATIVE
8cfbfa9dd2a26955a307,2018:Abu Dhabi Grand Prix:Race,SIR,HAR,29,5290.147,30,development_train,PROXY_NEGATIVE
eac9bbe3c2186d237297,2018:Abu Dhabi Grand Prix:Race,SIR,HAR,30,5396.391,31,development_train,PROXY_NEGATIVE
c7accbd8671a6eb65b49,2018:Abu Dhabi Grand Prix:Race,SIR,GAS,31,5503.268,32,development_train,PROXY_NEGATIVE
3224047772efed5ea414,2018:Abu Dhabi Grand Prix:Race,SIR,ALO,32,5611.322,33,development_train,PROXY_NEGATIVE
0c14924471a91a5d0874,2018:Abu Dhabi Grand Prix:Race,SIR,HAR,34,5825.64,35,development_train,PROXY_NEGATIVE
9f908926e8912b399d9a,2018:Abu Dhabi Grand Prix:Race,SIR,VAN,38,6274.344,39,development_train,PROXY_NEGATIVE
a91cd860a6616515331f,2018:Abu Dhabi Grand Prix:Race,SIR,VAN,40,6484.455,41,development_train,PROXY_NEGATIVE
09b0e533b9eab3cc9280,2018:Abu Dhabi Grand Prix:Race,SIR,VAN,50,7542.299,51,development_train,PROXY_NEGATIVE
304b6a86a06f039072ae,2018:Abu Dhabi Grand Prix:Race,STR,ALO,2,2176.93,3,development_train,PROXY_NEGATIVE
19fa87b1fb32847e3454,2018:Abu Dhabi Grand Prix:Race,STR,MAG,6,2756.497,7,development_train,PROXY_NEGATIVE
34ff2207e4d65e8a8f6e,2018:Abu Dhabi Grand Prix:Race,STR,LEC,9,3130.995,10,development_train,PROXY_NEGATIVE
683d220e2a8dee95bb67,2018:Abu Dhabi Grand Prix:Race,STR,MAG,10,3238.395,11,development_train,PROXY_NEGATIVE
a89a6273a82f0b8e474d,2018:Abu Dhabi Grand Prix:Race,STR,MAG,11,3346.062,12,development_train,PROXY_NEGATIVE
8263d5f460be9746c332,2018:Abu Dhabi Grand Prix:Race,STR,MAG,12,3453.999,13,development_train,PROXY_NEGATIVE
50e04ee3bb44275eae9b,2018:Abu Dhabi Grand Prix:Race,STR,MAG,13,3561.731,14,development_train,PROXY_NEGATIVE
eaf25e1ea14b874b5183,2018:Abu Dhabi Grand Prix:Race,STR,MAG,14,3669.361,15,development_train,PROXY_NEGATIVE
24124010b91837579a90,2018:Abu Dhabi Grand Prix:Race,STR,MAG,15,3777.188,16,development_train,PROXY_NEGATIVE
0eac305b2b70dadffd2d,2018:Abu Dhabi Grand Prix:Race,STR,MAG,16,3885.171,17,development_train,PROXY_NEGATIVE
c19393b36215614ed33a,2018:Abu Dhabi Grand Prix:Race,STR,MAG,17,3992.871,18,development_train,PROXY_NEGATIVE
ab4450d2d81381190285,2018:Abu Dhabi Grand Prix:Race,STR,MAG,18,4100.814,19,development_train,PROXY_NEGATIVE
564038affe2ff174f67c,2018:Abu Dhabi Grand Prix:Race,STR,MAG,19,4208.523,20,development_train,PROXY_NEGATIVE
1a600385af96b1ba7c29,2018:Abu Dhabi Grand Prix:Race,STR,MAG,20,4316.126,21,development_train,PROXY_NEGATIVE
20d9e0af886847cb579b,2018:Abu Dhabi Grand Prix:Race,STR,MAG,21,4423.583,22,development_train,PROXY_NEGATIVE
e1854d2cf7a34c42b73f,2018:Abu Dhabi Grand Prix:Race,STR,MAG,22,4530.858,23,development_train,PROXY_NEGATIVE
7fdfc37a85c0b062df07,2018:Abu Dhabi Grand Prix:Race,STR,MAG,23,4638.106,24,development_train,PROXY_NEGATIVE
aa0d6da534904583301e,2018:Abu Dhabi Grand Prix:Race,STR,MAG,24,4745.146,25,development_train,PROXY_NEGATIVE
7be1fb966b4f1ad85efd,2018:Abu Dhabi Grand Prix:Race,STR,MAG,25,4852.349,26,development_train,PROXY_NEGATIVE
c1d1a98bacbf61d75bc2,2018:Abu Dhabi Grand Prix:Race,STR,MAG,26,4959.48,27,development_train,PROXY_NEGATIVE
073cc2dc0b548dae55ed,2018:Abu Dhabi Grand Prix:Race,STR,MAG,27,5066.807,28,development_train,PROXY_NEGATIVE
2b38efac5de4e44ba8a0,2018:Abu Dhabi Grand Prix:Race,STR,MAG,28,5174.23,29,development_train,PROXY_NEGATIVE
ddd7e3a228ca9270ac01,2018:Abu Dhabi Grand Prix:Race,STR,MAG,29,5280.508,30,development_train,PROXY_NEGATIVE
b9e95fd4b21f0fe93e4f,2018:Abu Dhabi Grand Prix:Race,STR,MAG,30,5386.329,31,development_train,PROXY_NEGATIVE
7b1a461404200dde97e7,2018:Abu Dhabi Grand Prix:Race,STR,MAG,31,5492.095,32,development_train,PROXY_NEGATIVE
5179f1dad698785f7d74,2018:Abu Dhabi Grand Prix:Race,STR,MAG,32,5597.621,33,development_train,PROXY_NEGATIVE
12f220dcdfa65b8e2142,2018:Abu Dhabi Grand Prix:Race,STR,MAG,34,5808.418,35,development_train,PROXY_NEGATIVE
012317b7a160bd9c2b91,2018:Abu Dhabi Grand Prix:Race,STR,OCO,38,6232.48,39,development_train,PROXY_NEGATIVE
d82c49cae98c48e794df,2018:Abu Dhabi Grand Prix:Race,STR,HAR,50,7522.17,51,development_train,PROXY_NEGATIVE
d8749e415cc272b8d5b1,2018:Abu Dhabi Grand Prix:Race,VAN,MAG,2,2180.17,3,development_train,PROXY_NEGATIVE
6368b17cbe794aae2074,2018:Abu Dhabi Grand Prix:Race,VAN,STR,6,2757.009,7,development_train,PROXY_NEGATIVE
76e9d6b76e58ef6f3fa6,2018:Abu Dhabi Grand Prix:Race,VAN,STR,9,3132.08,10,development_train,PROXY_NEGATIVE
7337ad473d5efd561526,2018:Abu Dhabi Grand Prix:Race,VAN,STR,10,3239.715,11,development_train,PROXY_NEGATIVE
458b1d855a6d118b6960,2018:Abu Dhabi Grand Prix:Race,VAN,STR,11,3347.408,12,development_train,PROXY_NEGATIVE
4d6e34463b1e086701a8,2018:Abu Dhabi Grand Prix:Race,VAN,STR,12,3455.293,13,development_train,PROXY_NEGATIVE
16f53334c4efd57439db,2018:Abu Dhabi Grand Prix:Race,VAN,STR,13,3563.104,14,development_train,PROXY_NEGATIVE
f422b629cadc9bcd5b29,2018:Abu Dhabi Grand Prix:Race,VAN,STR,14,3670.931,15,development_train,PROXY_NEGATIVE
dc8ab3a3f1a0a0dfc984,2018:Abu Dhabi Grand Prix:Race,VAN,STR,15,3778.854,16,development_train,PROXY_NEGATIVE
4419fdd35174c7231715,2018:Abu Dhabi Grand Prix:Race,VAN,STR,16,3886.62,17,development_train,PROXY_NEGATIVE
5d0b925b8aa5b528bba7,2018:Abu Dhabi Grand Prix:Race,VAN,STR,17,3994.272,18,development_train,PROXY_NEGATIVE
