window_id,race_id,eligible_graph,graph_exclusion_reason,attacker_driver,target_driver_fixed,decision_session_time_sec,source_lineage_present,matched_candidate_id,supporting_event_id,event_classification,review_status
26b2d3a074292ecab6a3,2020:Bahrain Grand Prix:Race,True,,OCO,RUS,10562.378,True,,980ff83180b7dbf7c3ceba71,,AUTOMATED_REVIEW_UNREVIEWED
b95d6422641d487eda97,2020:Bahrain Grand Prix:Race,True,,PER,GAS,9272.269,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
139a0c788f8206f960bb,2020:Bahrain Grand Prix:Race,True,,PER,SAI,10717.911,True,,402737fbae9aba153cb66183,,AUTOMATED_REVIEW_UNREVIEWED
b5b00df147c39a8f91c6,2020:Bahrain Grand Prix:Race,True,,RAI,MAG,11465.085,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
c3f7ee8c5498673122f3,2020:Bahrain Grand Prix:Race,True,,RIC,VET,8802.522,True,,2be170967c2f1872798d4fa1,,AUTOMATED_REVIEW_UNREVIEWED
ffe9ce1d2607768e3246,2020:Bahrain Grand Prix:Race,True,,RIC,OCO,9866.017,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
fb74c45e35e2fc9bf86b,2020:Bahrain Grand Prix:Race,True,,RIC,OCO,10753.895,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
479306115fcc8b4b2994,2020:Bahrain Grand Prix:Race,True,,RUS,RAI,8010.464,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
4d2fa30f4566e5fa3247,2020:Bahrain Grand Prix:Race,True,,RUS,MAG,9691.14,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
a33f0fa91b596d799b9d,2020:Bahrain Grand Prix:Race,True,,RUS,MAG,11169.274,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
a49601c6e086af6ca52f,2020:Bahrain Grand Prix:Race,True,,RUS,GIO,12219.895,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
fe37f391d16d60aac029,2020:Bahrain Grand Prix:Race,True,,SAI,LEC,8202.704,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
bb028b5ff9ebc96ab6d2,2020:Bahrain Grand Prix:Race,True,,SAI,OCO,8686.413,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
bcba4396dfebb42173c8,2020:Bahrain Grand Prix:Race,True,,SAI,RIC,9578.218,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
307b9be8685b30e0009e,2020:Bahrain Grand Prix:Race,True,,SAI,OCO,9673.194,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
2979bc20ec56836d0ecd,2020:Bahrain Grand Prix:Race,True,,VER,PER,10504.901,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
6b1e6e82761cb5b85a7f,2020:Bahrain Grand Prix:Race,True,,VET,RAI,9987.45,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
601cd870067328128781,2020:Bahrain Grand Prix:Race,True,,VET,MAG,11266.402,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
8f53d39f067a41351af1,2020:Eifel Grand Prix:Race,True,,GAS,LEC,4775.265,True,,689d97214b939fccc091d84a,,AUTOMATED_REVIEW_UNREVIEWED
d7f234d38e9648217e26,2020:Eifel Grand Prix:Race,True,,GIO,GRO,2496.471,True,,d49074ddf4e19038dd6d2865,,AUTOMATED_REVIEW_UNREVIEWED
d22c03c7ea300a66d8e3,2020:Eifel Grand Prix:Race,True,,GRO,RAI,777.113,True,,864e371b65b916010dbe350e,,AUTOMATED_REVIEW_UNREVIEWED
bc746a6e6ed20dee5fdd,2020:Eifel Grand Prix:Race,True,,HUL,RAI,3530.993,True,,0abae300a22aca21f97aa062,,AUTOMATED_REVIEW_UNREVIEWED
914208a3f217c529d344,2020:Eifel Grand Prix:Race,True,,HUL,VET,3715.801,True,,1e0e1185878d3626ddc50ae7,,AUTOMATED_REVIEW_UNREVIEWED
0b73109567c283d8d9d6,2020:Eifel Grand Prix:Race,True,,LEC,HUL,1738.251,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
d529d95acbb44055789e,2020:Eifel Grand Prix:Race,True,,LEC,ALB,2017.642,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
ca37ba89cdd74098ab10,2020:Eifel Grand Prix:Race,True,,LEC,GAS,2482.326,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
17c32605b7bc5074d9b9,2020:Eifel Grand Prix:Race,True,,LEC,VET,3528.449,True,,f0396529f6195b218caa8848,,AUTOMATED_REVIEW_UNREVIEWED
fd5b94a4e148cf51b2ac,2020:Eifel Grand Prix:Race,False,fixed_pair_missing_current_car_sample,MAG,GAS,7.171,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
8f81b165706dc2ddfb5a,2020:Eifel Grand Prix:Race,True,,NOR,LEC,759.808,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
26105eb50a36c5d75b49,2020:Eifel Grand Prix:Race,True,,RIC,SAI,2471.178,True,,86751bd290596e562158e47e,,AUTOMATED_REVIEW_UNREVIEWED
960ad36e42944d32f3ee,2020:Eifel Grand Prix:Race,True,,SAI,OCO,1910.493,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
adff19d58dd7353db54f,2020:Emilia Romagna Grand Prix:Race,True,,ALB,LEC,2888.367,True,,d78449eb36647223bdf75d0a,,AUTOMATED_REVIEW_UNREVIEWED
76f4a94ecfae1b50c294,2020:Emilia Romagna Grand Prix:Race,True,,GIO,VET,5968.923,True,,077ba98419f635940bed29b7,,AUTOMATED_REVIEW_UNREVIEWED
44172fad7e43c786ec1c,2020:Emilia Romagna Grand Prix:Race,True,,HAM,VER,3268.282,True,,4c40ef4d907e754d0f60225d,,AUTOMATED_REVIEW_UNREVIEWED
054b84f757e59b7d1b91,2020:Emilia Romagna Grand Prix:Race,True,,HAM,BOT,3347.415,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
136e2439f344fae8b913,2020:Emilia Romagna Grand Prix:Race,True,,LAT,GRO,2577.844,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
b218a283d91589dcec7f,2020:Emilia Romagna Grand Prix:Race,True,,LEC,GAS,2483.606,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
7e389a74809ecd2de83b,2020:Emilia Romagna Grand Prix:Race,True,,NOR,SAI,5951.618,True,,93562f6d2be22c7c152eafe3,,AUTOMATED_REVIEW_UNREVIEWED
780158b67656dc586f65,2020:Emilia Romagna Grand Prix:Race,True,,PER,NOR,2893.682,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
8958e23d2cd1b4fd4a56,2020:Emilia Romagna Grand Prix:Race,True,,PER,LAT,4597.378,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
e4e5b9874f67b1e204af,2020:Emilia Romagna Grand Prix:Race,True,,PER,RAI,5700.227,True,,0bff05d905ecc4c7a0d20c96,,AUTOMATED_REVIEW_UNREVIEWED
066f894661de5e368868,2020:Emilia Romagna Grand Prix:Race,True,,STR,MAG,4804.519,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
e8272c24a4a80b098396,2020:Emilia Romagna Grand Prix:Race,True,,VER,BOT,5271.439,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
414a940e1cf7ce69f1f4,2020:Emilia Romagna Grand Prix:Race,True,,VET,OCO,2899.466,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
46060087d2ed76879f83,2020:Hungarian Grand Prix:Race,True,,ALB,LAT,2085.189,True,,05328a7c5c825a25c939d579,,AUTOMATED_REVIEW_UNREVIEWED
0f3ebaa49da6f7ec4b1d,2020:Hungarian Grand Prix:Race,True,,ALB,LEC,3407.706,True,,a01bab6ee003a211739c332d,,AUTOMATED_REVIEW_UNREVIEWED
093a746b8c369d627b7c,2020:Hungarian Grand Prix:Race,True,,ALB,GRO,4321.155,True,,3343f6e48d8a207a558bde34,,AUTOMATED_REVIEW_UNREVIEWED
c4ab78d21efb5675dd13,2020:Hungarian Grand Prix:Race,True,,ALB,VET,7348.628,True,,e917cb6d78a672ff5e211e38,,AUTOMATED_REVIEW_UNREVIEWED
c737310cfe430b66fce3,2020:Hungarian Grand Prix:Race,True,,BOT,LEC,2733.756,True,,4bcc046cc2b12e09a6bc2fd7,,AUTOMATED_REVIEW_UNREVIEWED
ff3fc41714dcc5265bd7,2020:Hungarian Grand Prix:Race,True,,BOT,GRO,2899.046,True,,197d3a3cee9591a589042aee,,AUTOMATED_REVIEW_UNREVIEWED
4065252612b580c063ab,2020:Hungarian Grand Prix:Race,True,,BOT,MAG,3309.772,True,,ea4f5699f08b731189050f38,,AUTOMATED_REVIEW_UNREVIEWED
6ee7d1f9630f45bbef1d,2020:Hungarian Grand Prix:Race,True,,LEC,RAI,4680.949,True,,6512a8cc2353e7e1b8c5544e,,AUTOMATED_REVIEW_UNREVIEWED
b5898f2aefe2f2800c9e,2020:Hungarian Grand Prix:Race,True,,MAG,GIO,2193.302,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
293d32eed76119b5729c,2020:Hungarian Grand Prix:Race,True,,NOR,GAS,2086.6,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
c6fcfe7d8a6b93321afb,2020:Hungarian Grand Prix:Race,True,,NOR,RUS,3173.037,True,,11495380b3df84f25df5d0b2,,AUTOMATED_REVIEW_UNREVIEWED
bddc728a35d5763f6e4e,2020:Hungarian Grand Prix:Race,True,,NOR,GRO,5927.551,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
5d9f4b41c64493de7259,2020:Hungarian Grand Prix:Race,True,,OCO,NOR,2088.173,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
a7ee60a0617a618aa78f,2020:Hungarian Grand Prix:Race,True,,OCO,GAS,3171.394,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
86dd7fb6ce9ee641b51e,2020:Hungarian Grand Prix:Race,True,,PER,VET,4324.275,True,,e9e4b375973ae2bf7a9d8fdc,,AUTOMATED_REVIEW_UNREVIEWED
295a0ed9b9804cf90a1c,2020:Hungarian Grand Prix:Race,True,,RAI,GAS,3084.121,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
eaf87616a52e8b22a803,2020:Hungarian Grand Prix:Race,True,,RAI,KVY,3422.1,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
bb68731550eef9bdc9ca,2020:Hungarian Grand Prix:Race,True,,RIC,GRO,4661.078,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
c49dc16dd0e3b21cd503,2020:Hungarian Grand Prix:Race,True,,RUS,RAI,2087.902,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
cd1b81b56e04b013a495,2020:Hungarian Grand Prix:Race,True,,VER,STR,2077.184,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
6268181d2439d514bba3,2020:Hungarian Grand Prix:Race,True,,VET,LEC,3492.772,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
fa64e3f8dde64f919218,2020:Hungarian Grand Prix:Race,True,,VET,SAI,5245.655,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
eb008bb1320ea57de295,2020:Italian Grand Prix:Race,True,,BOT,RAI,6922.159,True,,ef17f57de03d47b7f67ad995,,AUTOMATED_REVIEW_UNREVIEWED
5a281aeb46200b933cdc,2020:Italian Grand Prix:Race,True,,GRO,GIO,3580.589,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
21add9f98bc169a48729,2020:Italian Grand Prix:Race,True,,GRO,RAI,8297.812,True,,e0a2f7def33135f4182122f5,,AUTOMATED_REVIEW_UNREVIEWED
f818114a0d0eaa222613,2020:Italian Grand Prix:Race,True,,HAM,ALB,7189.242,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
440762ac962e719e603d,2020:Italian Grand Prix:Race,True,,HAM,PER,7948.911,True,,d28b8504aa9eb18775ee88b6,,AUTOMATED_REVIEW_UNREVIEWED
f064027321d6ff8e70b0,2020:Italian Grand Prix:Race,True,,HAM,KVY,8116.05,True,,646f5a230ab14228a74b2d89,,AUTOMATED_REVIEW_UNREVIEWED
84d7f6cc9af6bd44c138,2020:Italian Grand Prix:Race,True,,HAM,OCO,8283.903,True,,7933631048962966de6124ba,,AUTOMATED_REVIEW_UNREVIEWED
0ceacc284ffb294be700,2020:Italian Grand Prix:Race,True,,OCO,RAI,7434.907,True,,1a5c03dbb55b15b0d56bd59d,,AUTOMATED_REVIEW_UNREVIEWED
c1ebda5c7ae9b433a4d1,2020:Italian Grand Prix:Race,True,,RIC,RAI,7008.258,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
ee384f4e74fc893e4dfd,2020:Portuguese Grand Prix:Race,True,,ALB,OCO,2091.287,True,,23629f3c98c6cc81983c57fa,,AUTOMATED_REVIEW_UNREVIEWED
339b3e3fe8bf6eb6a10e,2020:Portuguese Grand Prix:Race,True,,BOT,SAI,2340.174,True,,c00e217d36b60073d291ba29,,AUTOMATED_REVIEW_UNREVIEWED
fe03725c0324c83d5bc6,2020:Portuguese Grand Prix:Race,True,,KVY,MAG,2272.72,True,,d2ecd691d6ff9fdb3faebf63,,AUTOMATED_REVIEW_UNREVIEWED
3835f1becae56fb473f5,2020:Portuguese Grand Prix:Race,True,,KVY,GIO,3867.494,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
15ee2d2efc2221c54cd6,2020:Portuguese Grand Prix:Race,True,,LEC,RIC,2347.156,True,,2daa486af4bb4c65f55ab871,,AUTOMATED_REVIEW_UNREVIEWED
ba676bf745a4d3d66d77,2020:Portuguese Grand Prix:Race,True,,LEC,RAI,2513.692,True,,008a5e18959235fea271321b,,AUTOMATED_REVIEW_UNREVIEWED
7bee96caf2b74f98e589,2020:Portuguese Grand Prix:Race,True,,LEC,SAI,2845.298,True,,b792cb9b5985e8e591bcf23a,,AUTOMATED_REVIEW_UNREVIEWED
bc32688a30e234b060f4,2020:Portuguese Grand Prix:Race,True,,LEC,VER,3751.562,True,,d432da07d2c76ad9c3a6051f,,AUTOMATED_REVIEW_UNREVIEWED
9744a8f75434463432a5,2020:Portuguese Grand Prix:Race,True,,NOR,RUS,6712.222,True,,9b0f47c5fd1d10f5820bd53a,,AUTOMATED_REVIEW_UNREVIEWED
073d324aadaccaebe487,2020:Portuguese Grand Prix:Race,True,,OCO,ALB,2854.423,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
004f5cc744cd9d2db682,2020:Portuguese Grand Prix:Race,True,,OCO,STR,3354.816,True,,80741687fda7f279d0297f2a,,AUTOMATED_REVIEW_UNREVIEWED
21b717906f6f50cbc097,2020:Portuguese Grand Prix:Race,True,,PER,GRO,3199.75,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
8dcbb5f7a437063e74d3,2020:Portuguese Grand Prix:Race,True,,PER,KVY,3616.437,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
0719db407f35f410a7f6,2020:Portuguese Grand Prix:Race,True,,PER,GIO,3783.33,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
aaae729231cdce7c001b,2020:Portuguese Grand Prix:Race,True,,RIC,LAT,3876.668,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
7a4e49cc7118f5cc97f9,2020:Portuguese Grand Prix:Race,True,,SAI,RIC,5776.876,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
085cc7df11b863e53c05,2020:Portuguese Grand Prix:Race,True,,VER,NOR,2259.826,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
5ca846eff5915a5c2c0b,2020:Portuguese Grand Prix:Race,True,,VER,SAI,2508.446,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
9d04ac6273447e27152e,2020:Portuguese Grand Prix:Race,True,,VET,GIO,2858.103,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
f8d44cae79792a32a012,2020:Russian Grand Prix:Race,True,,ALB,RUS,3381.048,True,,862c63b823ea69152e7ffd3b,,AUTOMATED_REVIEW_UNREVIEWED
77e3f6a8837e2916ecba,2020:Russian Grand Prix:Race,True,,ALB,LAT,3792.602,True,,92bd8972d7c7673e7c68fe30,,AUTOMATED_REVIEW_UNREVIEWED
a4c8e4c43e8cd433c088,2020:Russian Grand Prix:Race,True,,ALB,GIO,5937.865,True,,38df2cad0088a48ae5a5bdb2,,AUTOMATED_REVIEW_UNREVIEWED
1f42b11a2448e0911a57,2020:Russian Grand Prix:Race,True,,BOT,HAM,3756.457,True,,5571cc0f7a912c6631f9ca0d,,AUTOMATED_REVIEW_UNREVIEWED
794143b97ebb2acdf773,2020:Russian Grand Prix:Race,True,,GAS,RAI,5621.752,True,,2aa318b5214f6c78e88a3b6a,,AUTOMATED_REVIEW_UNREVIEWED
35aa5373ee9f9d8f6c20,2020:Russian Grand Prix:Race,True,,GIO,GRO,6241.661,True,,9ea45d7526c6e7a753dd9337,,AUTOMATED_REVIEW_UNREVIEWED
e9b02ed9fbae47eb7f8f,2020:Russian Grand Prix:Race,True,,HAM,VET,4091.405,True,,3a79d9c583d22b38da003350,,AUTOMATED_REVIEW_UNREVIEWED
eceaf764f298222cf722,2020:Russian Grand Prix:Race,True,,HAM,KVY,5191.04,True,,63072b77f4cf89eed1cc5f7c,,AUTOMATED_REVIEW_UNREVIEWED
3ab934f2e36b2307f7bd,2020:Russian Grand Prix:Race,True,,KVY,MAG,3469.012,True,,a98425e7a9e473177c738beb,,AUTOMATED_REVIEW_UNREVIEWED
b1c13305f975fa9a1801,2020:Russian Grand Prix:Race,True,,LEC,GAS,3973.371,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
be989e0d03b96ac971bb,2020:Russian Grand Prix:Race,True,,NOR,RUS,3486.231,True,,a9661e270e3d0854910c49e5,,AUTOMATED_REVIEW_UNREVIEWED
71e024596f1e9fe21735,2020:Russian Grand Prix:Race,True,,NOR,RAI,5726.779,True,,6f061c65723c809ff6e01c4a,,AUTOMATED_REVIEW_UNREVIEWED
3f15bed51defe250e8b7,2020:Russian Grand Prix:Race,True,,OCO,VET,5007.378,True,,912395c54790f20a6d0345d6,,AUTOMATED_REVIEW_UNREVIEWED
ccd9186278a199472931,2020:Russian Grand Prix:Race,True,,PER,RIC,3662.213,True,,5b64e58ae1d232c02cd67b11,,AUTOMATED_REVIEW_UNREVIEWED
cbca265723e54f545410,2020:Russian Grand Prix:Race,True,,PER,OCO,3967.278,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
481ca72a04248db6a97d,2020:Russian Grand Prix:Race,True,,RAI,VET,5215.311,True,,5f9c03de94fd98c5b72f0928,,AUTOMATED_REVIEW_UNREVIEWED
44c14f8323fc25f71157,2020:Russian Grand Prix:Race,True,,RIC,RAI,4197.797,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
631f562518dc6ef9f056,2020:Russian Grand Prix:Race,True,,RIC,OCO,4702.961,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
a2509cefedc110e360b1,2020:Russian Grand Prix:Race,True,,VER,LEC,4986.015,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
1052d41ccd0d00133158,2020:Russian Grand Prix:Race,True,,VET,GIO,3783.056,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
973398756a3d78775006,2020:Russian Grand Prix:Race,True,,VET,GRO,3885.629,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
4b00efee59d12f3f03f9,2020:Sakhir Grand Prix:Race,True,,ALB,MAG,2239.865,True,,a2aeda79fb8accefdd8253e6,,AUTOMATED_REVIEW_UNREVIEWED
e4f1bfb6e0fad438856b,2020:Sakhir Grand Prix:Race,True,,ALB,NOR,3207.239,True,,c00e34f931669eca2f31faac,,AUTOMATED_REVIEW_UNREVIEWED
517e9b056e35b0ae85ac,2020:Sakhir Grand Prix:Race,True,,ALB,NOR,5110.496,True,,1e2d2ef13b44c2623d5ecd7d,,AUTOMATED_REVIEW_UNREVIEWED
7c529753f3948f6f38ad,2020:Sakhir Grand Prix:Race,True,,ALB,BOT,6820.75,True,,b11351e5b0157a322889f383,,AUTOMATED_REVIEW_UNREVIEWED
a6a705c0d9e745e9cf1b,2020:Sakhir Grand Prix:Race,True,,FIT,RAI,3405.269,True,,5f2e5eb750c3fa55e61bff97,,AUTOMATED_REVIEW_UNREVIEWED
52dd43bfd65ddf3c7c7c,2020:Sakhir Grand Prix:Race,True,,LAT,GIO,2057.511,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
b463834d83c6c53aa1d4,2020:Sakhir Grand Prix:Race,True,,LAT,FIT,3891.999,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
b8a634a7fc3567f8b158,2020:Sakhir Grand Prix:Race,True,,NOR,AIT,3877.518,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
333baf8dd4017a4856db,2020:Sakhir Grand Prix:Race,True,,PER,MAG,2619.432,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
f15341f812a59590abf7,2020:Sakhir Grand Prix:Race,True,,PER,ALB,3267.114,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
3292ff784963dbad21bd,2020:Sakhir Grand Prix:Race,True,,PER,OCO,4441.178,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
b6922e6f36ea4205467e,2020:Sakhir Grand Prix:Race,True,,RAI,AIT,2621.121,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
da1ad6e771279367fa37,2020:Sakhir Grand Prix:Race,True,,RAI,MAG,6362.371,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
f206b062b828804819d1,2020:Sakhir Grand Prix:Race,True,,RUS,BOT,6357.029,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
fce70c5bbe8311e6171d,2020:Sakhir Grand Prix:Race,True,,RUS,RAI,7005.167,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
2e83b819218fee39bfda,2020:Sakhir Grand Prix:Race,True,,RUS,GIO,7117.113,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
9e675b69410f438a5940,2020:Sakhir Grand Prix:Race,True,,RUS,VET,7173.89,True,,4a17b22a4d56d51deeefe86e,,AUTOMATED_REVIEW_UNREVIEWED
35c5060e5228fe9810ae,2020:Sakhir Grand Prix:Race,True,,RUS,GAS,7286.708,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
9a5237a1c04af72c076e,2020:Sakhir Grand Prix:Race,True,,RUS,NOR,7343.678,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
a7295ff267a64154425b,2020:Sakhir Grand Prix:Race,True,,SAI,VET,3868.231,True,,58689db442c7b1d14832c40c,,AUTOMATED_REVIEW_UNREVIEWED
2e6535d093ea8a5a6a78,2020:Sakhir Grand Prix:Race,True,,SAI,ALB,4798.527,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
78de41b4589e42cacd29,2020:Sakhir Grand Prix:Race,True,,STR,KVY,3614.816,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
3c90b0e7d26e0628e874,2020:Spanish Grand Prix:Race,True,,ALB,OCO,4672.322,True,,9409fa9f94e6bcd999d8653d,,AUTOMATED_REVIEW_UNREVIEWED
5d3883fc25864527693b,2020:Spanish Grand Prix:Race,True,,BOT,STR,2256.918,True,,95d8b071f7c7dacbaf525830,,AUTOMATED_REVIEW_UNREVIEWED
4272a96f17e70a293a7e,2020:Spanish Grand Prix:Race,True,,BOT,VER,3600.102,True,,4d9a23ea9d875c341c804725,,AUTOMATED_REVIEW_UNREVIEWED
cd0978321dec1e592597,2020:Spanish Grand Prix:Race,True,,GAS,OCO,4758.259,True,,ec59e058bcb0f1c69f194921,,AUTOMATED_REVIEW_UNREVIEWED
535b4560d465c104e3af,2020:Spanish Grand Prix:Race,True,,GIO,LAT,4268.899,True,,521605a36947483b1762dcc6,,AUTOMATED_REVIEW_UNREVIEWED
131a0e10eb41dab35562,2020:Spanish Grand Prix:Race,True,,GRO,RUS,3478.163,True,,257ae5cbb98b4dc40ca99d87,,AUTOMATED_REVIEW_UNREVIEWED
6b211b53b371ebc264e6,2020:Spanish Grand Prix:Race,True,,KVY,LAT,3829.632,True,,bfd604c3c0a3f47d21881e77,,AUTOMATED_REVIEW_UNREVIEWED
fc7a2fd889d2380ffd14,2020:Spanish Grand Prix:Race,True,,KVY,GRO,4083.532,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
e74054b75c667c0af201,2020:Spanish Grand Prix:Race,True,,LAT,GIO,3657.334,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
308740120438e266261c,2020:Spanish Grand Prix:Race,True,,LEC,GAS,3627.287,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
39e9251b97c8c9cf80f8,2020:Spanish Grand Prix:Race,True,,LEC,SAI,3712.86,True,,b80a0dea6d0cfdc0f04c0fb0,,AUTOMATED_REVIEW_UNREVIEWED
c74ce068f890966b4f7a,2020:Spanish Grand Prix:Race,True,,OCO,RAI,3558.505,True,,522588a747a5761fd04db7f7,,AUTOMATED_REVIEW_UNREVIEWED
fbe9e654caee9c1d9a0e,2020:Spanish Grand Prix:Race,True,,OCO,MAG,4243.434,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
828aeb4c81497f42e51c,2020:Spanish Grand Prix:Race,True,,OCO,MAG,6645.294,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
3318fab4a5727b6f02f8,2020:Spanish Grand Prix:Race,True,,PER,STR,4133.954,True,,166627136bd96b29bf156d53,,AUTOMATED_REVIEW_UNREVIEWED
58ea882510a8272bc1b5,2020:Spanish Grand Prix:Race,True,,PER,SAI,4500.138,True,,4ab42d57c2072f17f666ca87,,AUTOMATED_REVIEW_UNREVIEWED
a2cba21b5cac45e9aa39,2020:Spanish Grand Prix:Race,True,,RAI,LAT,4091.784,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
de3b2c7bf819a6e249f5,2020:Spanish Grand Prix:Race,True,,RAI,GRO,4602.424,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
e6764e5c477cf02c9572,2020:Spanish Grand Prix:Race,True,,RAI,RUS,4858.024,True,,416f783db13c2b9ed56fb643,,AUTOMATED_REVIEW_UNREVIEWED
33c837cdfa73e7a86030,2020:Spanish Grand Prix:Race,True,,RAI,MAG,6984.897,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
e7bf0fe96aaa95b18544,2020:Spanish Grand Prix:Race,True,,RIC,KVY,3637.287,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
b63cb27f0e82f3ededdf,2020:Spanish Grand Prix:Race,True,,RIC,VET,4319.684,True,,8434e22189a02906e1fe56ab,,AUTOMATED_REVIEW_UNREVIEWED
5d4cf1169e16c93fbccc,2020:Spanish Grand Prix:Race,True,,RUS,GRO,2271.662,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
231a4a75f17a97d7a961,2020:Spanish Grand Prix:Race,True,,RUS,LAT,4005.327,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
c1a71c8504fc93787508,2020:Spanish Grand Prix:Race,True,,RUS,GRO,4516.061,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
d814ada31460649e8628,2020:Spanish Grand Prix:Race,True,,SAI,ALB,3283.692,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
7e1cf8a772c21fed9234,2020:Spanish Grand Prix:Race,True,,SAI,ALB,4330.375,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
b3bff09993cf4260cde1,2020:Spanish Grand Prix:Race,True,,SAI,OCO,4415.879,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
